ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
9191	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995177	7995515	7996241	7996372	7994272	7994453	7996494	7996604
9192	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995177	7995515	7996241	7996383	7994272	7994453	7996494	7996604
9193	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995207	7995515	7996241	7996280	7994272	7994453	7996494	7996604
9194	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995207	7995515	7996241	7996383	7994272	7994453	7996494	7996604
9195	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995210	7995515	7996241	7996280	7994272	7994453	7996494	7996604
9196	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995210	7995515	7996241	7996372	7994272	7994453	7996494	7996604
9197	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995210	7995515	7996241	7996383	7994272	7994453	7996494	7996604
9198	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995281	7995515	7996241	7996280	7994272	7994453	7996494	7996604
9199	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995281	7995515	7996241	7996372	7994272	7994453	7996494	7996604
9200	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7995281	7995515	7996241	7996383	7994272	7994453	7996494	7996604
9201	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7996241	7996280	7996280	7996372	7995379	7995515	7996494	7996604
9202	"ENSMUSG00000031166.14"	"Wdr13"	chrX	-	7996241	7996280	7996280	7996383	7995379	7995515	7996494	7996604
9203	"ENSMUSG00000031153.17"	"Gripap1"	chrX	+	7660450	7660525	7661230	7661338	7658514	7658576	7665528	7665667
9204	"ENSMUSG00000031153.17"	"Gripap1"	chrX	+	7660497	7660525	7661230	7661338	7658514	7658576	7665528	7665667
9205	"ENSMUSG00000039382.13"	"Wdr45"	chrX	+	7589553	7589596	7589876	7589992	7588600	7588617	7590087	7590159
9206	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7506096	7506162	7507335	7507448	7504709	7504967	7510339	7510538
9207	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7506096	7506162	7507335	7507459	7504709	7504967	7510339	7510538
9208	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7506096	7506162	7507335	7507476	7504709	7504967	7510339	7510538
9209	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7507370	7507460	7510339	7510538	7506096	7506162	7511246	7511438
9210	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510270	7510538	7511246	7511435	7507335	7507460	7514795	7515126
9211	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510270	7510538	7511246	7511438	7507335	7507460	7514795	7515126
9212	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510270	7510538	7511246	7511442	7507335	7507460	7514795	7515126
9213	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510290	7510538	7511246	7511435	7507335	7507460	7514795	7515126
9214	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510290	7510538	7511246	7511438	7507335	7507460	7514795	7515126
9215	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510290	7510538	7511246	7511442	7507335	7507460	7514795	7515126
9216	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510339	7510538	7511246	7511435	7507335	7507460	7514795	7515126
9217	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510339	7510538	7511246	7511442	7507335	7507460	7514795	7515126
9218	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510350	7510538	7511246	7511435	7507335	7507460	7514795	7515126
9219	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510350	7510538	7511246	7511438	7507335	7507460	7514795	7515126
9220	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7510350	7510538	7511246	7511442	7507335	7507460	7514795	7515126
9221	"ENSMUSG00000031144.16"	"Syp"	chrX	+	7511246	7511438	7514795	7515090	7510339	7510538	7518075	7519495
9222	"ENSMUSG00000024993.16"	"Dennd10"	chr19	+	60809644	60809793	60810732	60810869	60803029	60803246	60814268	60814369
9223	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58964436	58964649	58965905	58966042	58961927	58963640	58988324	58988378
9224	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58964436	58964649	58965905	58966078	58961927	58963640	58988324	58988378
9225	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58964436	58964649	58978620	58978813	58961927	58963640	58988324	58988378
9226	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58964436	58964649	58983449	58983570	58961927	58963640	58988324	58988378
9227	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58965905	58966042	58978620	58978813	58961927	58963640	58988324	58988378
9228	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58965905	58966042	58983449	58983570	58961927	58963640	58988324	58988378
9229	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58965905	58966078	58978620	58978813	58961927	58963640	58988324	58988378
9230	"ENSMUSG00000041362.18"	"Shtn1"	chr19	-	58965905	58966078	58983449	58983570	58961927	58963640	58988324	58988378
9231	"ENSMUSG00000054843.10"	"Atrnl1"	chr19	+	57924028	57924136	58030759	58030897	57785856	57785935	58119524	58121775
9232	"ENSMUSG00000084957.4"	"Bbip1"	chr19	-	53921881	53922001	53923142	53923195	53920560	53920636	53931896	53932010
9233	"ENSMUSG00000084957.4"	"Bbip1"	chr19	-	53921881	53922001	53927788	53927945	53920560	53920636	53931896	53932010
9234	"ENSMUSG00000084957.4"	"Bbip1"	chr19	-	53921921	53922001	53923142	53923195	53920560	53920636	53931896	53932010
9235	"ENSMUSG00000084957.4"	"Bbip1"	chr19	-	53923142	53923195	53927788	53927945	53920560	53920636	53931896	53932010
9236	"ENSMUSG00000025026.16"	"Add3"	chr19	+	53180575	53180653	53191844	53191906	53128947	53129145	53205231	53205446
9237	"ENSMUSG00000025026.16"	"Add3"	chr19	+	53232241	53232255	53232740	53232836	53230934	53231058	53233428	53235830
9238	"ENSMUSG00000025026.16"	"Add3"	chr19	+	53232241	53232613	53232740	53232836	53230934	53231058	53233428	53235830
9239	"ENSMUSG00000063434.7"	"Sorcs3"	chr19	+	48682259	48682439	48692660	48692803	48672005	48672095	48694347	48694450
9240	"ENSMUSG00000044948.18"	"Cfap43"	chr19	-	47751952	47752032	47752079	47752286	47750380	47750473	47754238	47754469
9241	"ENSMUSG00000071528.5"	"Atp5mk"	chr19	-	47075598	47075676	47076077	47076211	47074572	47074668	47079011	47079086
9242	"ENSMUSG00000025220.9"	"Oga"	chr19	-	45746739	45746873	45749542	45749647	45746343	45746536	45750623	45750709
9243	"ENSMUSG00000040913.12"	"Fbxw4"	chr19	-	45571154	45571243	45574064	45574154	45568091	45568232	45580167	45580281
9244	"ENSMUSG00000041035.10"	"Dpcd"	chr19	+	45549425	45549523	45549758	45549938	45549073	45549146	45553349	45553430
9245	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45387943	45388052	45391225	45391290	45352271	45352325	45394983	45395025
9246	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45387943	45388052	45391225	45391347	45352271	45352325	45394983	45395025
9247	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45387943	45388052	45391290	45391347	45352271	45352325	45394983	45395025
9248	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45387943	45388052	45394990	45395025	45352271	45352325	45411571	45411679
9249	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45391225	45391290	45391290	45391347	45352271	45352325	45394983	45395025
9250	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45394990	45395025	45411554	45411679	45352271	45352325	45444971	45445049
9251	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45394990	45395025	45411554	45411679	45352271	45352325	45459453	45459543
9252	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45394990	45395025	45444971	45445049	45352271	45352325	45459453	45459543
9253	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45411554	45411679	45444971	45445049	45352271	45352325	45459453	45459543
9254	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45411554	45411679	45444971	45445049	45352271	45352325	45491370	45491602
9255	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45411554	45411679	45459453	45459543	45352271	45352325	45491370	45491602
9256	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45425770	45425842	45444953	45445049	45411571	45411679	45459453	45459543
9257	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45425770	45425842	45444971	45445049	45411571	45411679	45459453	45459543
9258	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45425775	45425842	45444953	45445049	45411571	45411679	45459453	45459543
9259	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45425775	45425842	45444971	45445049	45411571	45411679	45459453	45459543
9260	"ENSMUSG00000025217.16"	"Btrc"	chr19	+	45444953	45445049	45459453	45459543	45411571	45411679	45491370	45491602
9261	"ENSMUSG00000036097.10"	"Slf2"	chr19	+	44937410	44937466	44937466	44937578	44936368	44936491	44940507	44940610
9262	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40287906	40287965	40288007	40288097	40284975	40285088	40288686	40288746
9263	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40287906	40287965	40288007	40288097	40284975	40285088	40298024	40298777
9264	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40287906	40287965	40288007	40288097	40284975	40285088	40300112	40300307
9265	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40328485	40328590	40329128	40329194	40325429	40325479	40332799	40332883
9266	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40328485	40328590	40329128	40329194	40325429	40325479	40338342	40338457
9267	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40328485	40328590	40332799	40332883	40325429	40325479	40338342	40338457
9268	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365088	40365389	40365427	40365460	40361919	40362061	40370964	40371077
9269	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365088	40365389	40366097	40366823	40361919	40362061	40370964	40371077
9270	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365093	40365247	40365427	40365460	40361919	40362061	40370964	40371077
9271	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365093	40365247	40366097	40366823	40361919	40362061	40370964	40371077
9272	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365093	40365389	40365427	40365460	40361919	40362061	40370964	40371077
9273	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365093	40365389	40366097	40366823	40361919	40362061	40370964	40371077
9274	"ENSMUSG00000025006.19"	"Sorbs1"	chr19	-	40365093	40365460	40366097	40366823	40361919	40362061	40370964	40371077
9275	"ENSMUSG00000056999.17"	"Ide"	chr19	-	37267442	37267587	37268068	37268212	37265496	37265607	37273281	37273364
9276	"ENSMUSG00000056999.17"	"Ide"	chr19	-	37267442	37267587	37268072	37268212	37265496	37265607	37273281	37273364
9277	"ENSMUSG00000056999.17"	"Ide"	chr19	-	37267442	37267587	37268072	37268213	37265496	37265607	37273281	37273364
9278	"ENSMUSG00000024776.19"	"Stambpl1"	chr19	+	34170225	34170319	34194623	34194810	34169628	34169995	34197586	34197666
9279	"ENSMUSG00000024776.19"	"Stambpl1"	chr19	+	34170225	34170319	34194623	34195068	34169628	34169995	34197586	34197666
9280	"ENSMUSG00000024776.19"	"Stambpl1"	chr19	+	34170225	34170343	34194623	34194810	34169628	34169995	34197586	34197666
9281	"ENSMUSG00000024776.19"	"Stambpl1"	chr19	+	34170225	34170343	34194623	34195068	34169628	34169995	34197586	34197666
9282	"ENSMUSG00000013662.7"	"Atad1"	chr19	-	32658032	32658105	32659871	32659964	32654116	32654250	32661401	32661452
9283	"ENSMUSG00000013662.7"	"Atad1"	chr19	-	32684252	32684409	32714627	32714674	32679939	32680038	32717041	32717183
9284	"ENSMUSG00000046138.16"	"Brd10"	chr19	-	29712515	29712605	29720932	29721058	29700789	29700905	29730999	29732417
9285	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29256689	29256784	29258141	29258302	29254149	29254295	29259716	29260038
9286	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29266073	29266201	29268566	29268750	29265300	29265487	29272255	29272343
9287	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29266073	29266201	29268566	29268983	29265300	29265487	29272255	29272343
9288	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29268566	29268750	29272255	29272343	29265300	29265487	29273041	29273169
9289	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29268566	29268750	29272255	29272343	29266073	29266201	29273041	29273169
9290	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29268566	29268983	29272255	29272343	29265300	29265487	29273041	29273169
9291	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29268566	29268983	29272255	29272343	29266073	29266201	29273041	29273169
9292	"ENSMUSG00000024789.14"	"Jak2"	chr19	+	29268945	29268983	29272255	29272343	29268566	29268701	29273041	29273169
9293	"ENSMUSG00000024924.15"	"Vldlr"	chr19	+	27212189	27212312	27213639	27213759	27207595	27207715	27215452	27215824
9294	"ENSMUSG00000024642.19"	"Tle4"	chr19	-	14525438	14525526	14537229	14537300	14522151	14522226	14541752	14541815
9295	"ENSMUSG00000041488.17"	"Stx3"	chr19	-	11756281	11756537	11760163	11760274	11754451	11754534	11762753	11762888
9296	"ENSMUSG00000041488.17"	"Stx3"	chr19	-	11767402	11767457	11769109	11769209	11766920	11766995	11780857	11780941
9297	"ENSMUSG00000041488.17"	"Stx3"	chr19	-	11767403	11767457	11769109	11769209	11766920	11766995	11780857	11780941
9298	"ENSMUSG00000034820.5"	"Cpsf7"	chr19	+	10516934	10517152	10518044	10518212	10514162	10514281	10523055	10524766
9299	"ENSMUSG00000071645.7"	"Tut1"	chr19	+	8932564	8932700	8932750	8932941	8931293	8931385	8936450	8936766
9300	"ENSMUSG00000024970.6"	"Spindoc"	chr19	-	7351386	7351512	7351660	7351758	7350598	7351219	7351885	7352215
9301	"ENSMUSG00000024970.6"	"Spindoc"	chr19	-	7351386	7351512	7351660	7351804	7350598	7351219	7351885	7352215
9302	"ENSMUSG00000024970.6"	"Spindoc"	chr19	-	7351386	7351512	7351660	7351829	7350598	7351219	7351885	7352215
9303	"ENSMUSG00000037349.10"	"Nudt22"	chr19	-	6970999	6971127	6972038	6972137	6970800	6970894	6972609	6973103
9304	"ENSMUSG00000024953.18"	"Prdx5"	chr19	-	6884874	6885041	6885349	6885497	6884609	6884648	6886826	6887474
9305	"ENSMUSG00000024953.18"	"Prdx5"	chr19	-	6884909	6885041	6885349	6885497	6884609	6884648	6886826	6887474
9306	"ENSMUSG00000024948.16"	"Map4k2"	chr19	+	6391488	6391546	6391773	6392046	6391189	6391375	6392284	6392340
9307	"ENSMUSG00000024948.16"	"Map4k2"	chr19	+	6393859	6393913	6394001	6394109	6393517	6393553	6394436	6394515
9308	"ENSMUSG00000024777.11"	"Ppp2r5b"	chr19	-	6280415	6280466	6280531	6280650	6280185	6280305	6280936	6281045
9309	"ENSMUSG00000056185.6"	"Snx32"	chr19	-	5546343	5546352	5547013	5547050	5546085	5546245	5547317	5547393
9310	"ENSMUSG00000056185.6"	"Snx32"	chr19	-	5546343	5546352	5547013	5547053	5546085	5546245	5547317	5547393
9311	"ENSMUSG00000024906.11"	"Mus81"	chr19	-	5535515	5535653	5535653	5535727	5535285	5535381	5536056	5536142
9312	"ENSMUSG00000024909.16"	"Efemp2"	chr19	+	5527462	5527712	5527954	5528071	5526093	5526300	5528228	5528348
9313	"ENSMUSG00000061451.14"	"Tmem151a"	chr19	-	5134765	5134843	5134843	5135064	5132929	5133129	5135325	5135559
9314	"ENSMUSG00000034616.18"	"Ssh3"	chr19	-	4317774	4317902	4317902	4318002	4316604	4316665	4318572	4318613
9315	"ENSMUSG00000034616.18"	"Ssh3"	chr19	-	4317774	4317902	4317902	4318006	4316604	4316665	4318572	4318613
9316	"ENSMUSG00000024835.16"	"Coro1b"	chr19	+	4201385	4201498	4201578	4201724	4200705	4200825	4202520	4202578
9317	"ENSMUSG00000024835.16"	"Coro1b"	chr19	+	4201385	4201498	4201578	4201701	4200705	4200825	4202520	4204032
9318	"ENSMUSG00000024835.16"	"Coro1b"	chr19	+	4201393	4201498	4201578	4201701	4200705	4200825	4202520	4204032
9319	"ENSMUSG00000024835.16"	"Coro1b"	chr19	+	4203225	4203297	4203343	4203450	4202520	4202578	4203595	4204034
9320	"ENSMUSG00000024835.16"	"Coro1b"	chr19	+	4203225	4203297	4203343	4203489	4202520	4202578	4203595	4204034
9321	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3921002	3921062	3924768	3924798	3914647	3914759	3925734	3925788
9322	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3921002	3921062	3925366	3925471	3914647	3914759	3925734	3925788
9323	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3924768	3924798	3925366	3925471	3914647	3914759	3925734	3925788
9324	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3924768	3924798	3925366	3925471	3921002	3921062	3925734	3925788
9325	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3925366	3925788	3932009	3932120	3914647	3914759	3934471	3934585
9326	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3925366	3925788	3932009	3932170	3914647	3914759	3934471	3934585
9327	"ENSMUSG00000024843.16"	"Chka"	chr19	+	3925734	3925788	3932009	3932170	3914647	3914759	3934471	3934585
9328	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3509746	3509764	3509801	3509897	3509360	3509480	3514544	3514695
9329	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3509746	3509784	3509801	3509897	3509360	3509480	3514544	3514695
9330	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523815	3528277	3528388	3521978	3522033	3534830	3534916
9331	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523815	3528277	3528667	3521978	3522033	3534830	3534916
9332	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523815	3528277	3528699	3521978	3522033	3534830	3534916
9333	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523815	3528277	3528771	3521978	3522033	3534830	3534916
9334	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523848	3528277	3528364	3521978	3522033	3534830	3534916
9335	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523848	3528277	3528388	3521978	3522033	3534830	3534916
9336	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523848	3528277	3528667	3521978	3522033	3534830	3534916
9337	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523848	3528277	3528699	3521978	3522033	3534830	3534916
9338	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523848	3528277	3528771	3521978	3522033	3534830	3534916
9339	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523866	3528277	3528388	3521978	3522033	3534830	3534916
9340	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523866	3528277	3528667	3521978	3522033	3534830	3534916
9341	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523866	3528277	3528699	3521978	3522033	3534830	3534916
9342	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3523768	3523866	3528277	3528771	3521978	3522033	3534830	3534916
9343	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3561615	3562041	3564653	3564719	3557241	3557355	3568244	3568382
9344	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3561615	3562041	3564653	3564848	3557241	3557355	3568244	3568382
9345	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3561860	3562041	3564653	3564719	3557241	3557355	3568244	3568382
9346	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3561860	3562041	3564653	3564848	3557241	3557355	3568244	3568382
9347	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3561928	3562041	3564653	3564848	3557241	3557355	3568244	3568382
9348	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3577570	3577675	3579647	3579741	3576760	3576934	3594107	3594255
9349	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3577570	3577675	3579647	3579745	3576760	3576934	3594107	3594255
9350	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3577570	3577675	3588705	3588856	3576760	3576934	3594107	3594255
9351	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3579647	3579741	3588705	3588856	3576760	3576934	3594107	3594255
9352	"ENSMUSG00000024908.16"	"Ppp6r3"	chr19	-	3579647	3579745	3588705	3588856	3576760	3576934	3594107	3594255
9353	"ENSMUSG00000041258.19"	"Zfp236"	chr18	-	82667171	82667515	82669219	82669343	82664093	82664366	82675073	82675302
9354	"ENSMUSG00000041258.19"	"Zfp236"	chr18	-	82667171	82667515	82669219	82669346	82664093	82664366	82675073	82675302
9355	"ENSMUSG00000041258.19"	"Zfp236"	chr18	-	82667404	82667515	82669219	82669343	82664093	82664366	82675073	82675302
9356	"ENSMUSG00000041258.19"	"Zfp236"	chr18	-	82667404	82667515	82669219	82669346	82664093	82664366	82675073	82675302
9357	"ENSMUSG00000033323.15"	"Ctdp1"	chr18	-	80477380	80477543	80485226	80485386	80463657	80463845	80489100	80489310
9358	"ENSMUSG00000059852.8"	"Kcng2"	chr18	-	80393861	80393933	80405981	80406148	80366158	80366385	80406813	80406865
9359	"ENSMUSG00000057130.13"	"Txnl4a"	chr18	+	80253276	80253345	80254627	80255094	80250368	80250558	80261918	80262094
9360	"ENSMUSG00000057130.13"	"Txnl4a"	chr18	+	80253285	80253345	80254627	80255094	80250368	80250558	80261918	80262094
9361	"ENSMUSG00000047466.11"	"Ark2n"	chr18	-	77730418	77730890	77761595	77762380	77722682	77723024	77802002	77802186
9362	"ENSMUSG00000047466.11"	"Ark2n"	chr18	-	77730748	77730890	77761595	77762380	77722682	77723024	77802002	77802186
