ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
85453	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132962197	132962579	132961693	132961863	132963116	132963236
85454	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132962197	132962673	132961693	132961863	132963116	132963236
85455	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132962442	132962673	132961693	132961863	132963116	132963236
85456	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132968507	132968561	132967009	132967133	132970593	132974026
85457	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132968507	132968578	132967009	132967133	132970593	132974026
85458	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132973163	132973528	132970593	132970656	132973962	132974026
85459	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132973426	132973528	132973163	132973223	132973962	132974026
85460	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132973426	132973769	132973163	132973223	132973884	132974026
85461	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132973426	132973791	132973163	132973223	132973884	132974026
85462	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132973717	132973769	132973426	132973513	132973884	132974026
85463	"ENSMUSG00000031256.12"	"Cstf2"	chrX	+	132973717	132973791	132973426	132973513	132973884	132974026
85464	"ENSMUSG00000034480.20"	"Diaph2"	chrX	+	128785881	128785977	128726675	128726696	128803648	128803788
85465	"ENSMUSG00000025592.18"	"Dach2"	chrX	+	112208220	112208632	112207624	112207774	112212080	112212162
85466	"ENSMUSG00000025592.18"	"Dach2"	chrX	+	112208220	112208632	112207624	112207774	112362154	112362193
85467	"ENSMUSG00000025531.15"	"Chm"	chrX	-	111973918	111974056	111962758	111962857	111974543	111974640
85468	"ENSMUSG00000025531.15"	"Chm"	chrX	-	112050410	112050480	112025712	112026127	112069200	112069267
85469	"ENSMUSG00000025531.15"	"Chm"	chrX	-	112050410	112050480	112025985	112026123	112069200	112069267
85470	"ENSMUSG00000025531.15"	"Chm"	chrX	-	112069200	112069267	112050410	112050483	112094897	112095206
85471	"ENSMUSG00000031246.15"	"Sh3bgrl"	chrX	+	108156436	108156461	108139114	108139243	108193520	108193706
85472	"ENSMUSG00000063663.12"	"Brwd3"	chrX	-	107792888	107793041	107780621	107787376	107793836	107793934
85473	"ENSMUSG00000031231.5"	"Cox7b"	chrX	+	105059582	105059640	105059321	105059476	105063184	105063309
85474	"ENSMUSG00000031231.5"	"Cox7b"	chrX	+	105059582	105059825	105059321	105059476	105063184	105063309
85475	"ENSMUSG00000031231.5"	"Cox7b"	chrX	+	105059582	105059828	105059321	105059476	105063184	105063309
85476	"ENSMUSG00000031231.5"	"Cox7b"	chrX	+	105059710	105059825	105059321	105059476	105063184	105063309
85477	"ENSMUSG00000031231.5"	"Cox7b"	chrX	+	105059710	105059828	105059321	105059476	105063184	105063309
85478	"ENSMUSG00000031231.5"	"Cox7b"	chrX	+	105061203	105061315	105059321	105059476	105063184	105063309
85479	"ENSMUSG00000031226.14"	"Pbdc1"	chrX	+	104148709	104148894	104126299	104126411	104159919	104160696
85480	"ENSMUSG00000033906.6"	"Zdhhc15"	chrX	-	103592686	103592740	103588433	103588510	103604290	103604394
85481	"ENSMUSG00000046449.16"	"Nexmif"	chrX	-	103143231	103143287	103132486	103132612	103152712	103152798
85482	"ENSMUSG00000046449.16"	"Nexmif"	chrX	-	103152712	103152798	103132486	103132612	103244238	103244791
85483	"ENSMUSG00000046449.16"	"Nexmif"	chrX	-	103152712	103152798	103143231	103143287	103244238	103244791
85484	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635408	102635665	102608135	102608178	102639536	102639613
85485	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635408	102635665	102613178	102614481	102639536	102639613
85486	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635408	102635665	102616105	102616167	102639536	102639613
85487	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635408	102635665	102625507	102625621	102639536	102639613
85488	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635408	102635665	102631299	102631777	102639536	102639613
85489	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635455	102635490	102616105	102616167	102639536	102639613
85490	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635455	102635495	102616105	102616167	102639536	102639613
85491	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635455	102635512	102616105	102616167	102639536	102639613
85492	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635455	102635665	102616105	102616167	102639536	102639613
85493	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102635571	102635665	102635408	102635495	102639536	102639613
85494	"ENSMUSG00000086370.12"	"Ftx"	chrX	-	102647485	102647584	102646647	102646695	102649063	102649317
85495	"ENSMUSG00000085715.4"	"Tsix"	chrX	+	102524880	102525240	102491810	102491920	102533076	102533557
85496	"ENSMUSG00000034055.17"	"Phka1"	chrX	-	101571339	101571723	101564359	101564530	101575527	101575566
85497	"ENSMUSG00000034055.17"	"Phka1"	chrX	-	101571339	101571723	101564359	101564530	101575682	101575721
85498	"ENSMUSG00000034055.17"	"Phka1"	chrX	-	101571339	101571723	101564359	101564530	101576008	101576124
85499	"ENSMUSG00000034055.17"	"Phka1"	chrX	-	101661829	101661984	101660922	101661021	101664943	101665024
85500	"ENSMUSG00000067567.13"	"Hdac8"	chrX	-	101338258	101338294	101328244	101328774	101351244	101351350
85501	"ENSMUSG00000067567.13"	"Hdac8"	chrX	-	101338258	101338322	101328244	101328774	101446190	101446285
85502	"ENSMUSG00000067567.13"	"Hdac8"	chrX	-	101401726	101401902	101351244	101351350	101446190	101446285
85503	"ENSMUSG00000067567.13"	"Hdac8"	chrX	-	101452447	101452571	101449252	101449315	101471720	101471829
85504	"ENSMUSG00000067567.13"	"Hdac8"	chrX	-	101472369	101472441	101471720	101471829	101476090	101476203
85505	"ENSMUSG00000067567.13"	"Hdac8"	chrX	-	101535121	101535350	101476090	101476203	101541736	101541878
85506	"ENSMUSG00000049191.13"	"Rtl5"	chrX	-	101110822	101110905	101110339	101110723	101111133	101111206
85507	"ENSMUSG00000049191.13"	"Rtl5"	chrX	-	101110822	101111031	101110339	101110723	101111133	101111206
85508	"ENSMUSG00000049191.13"	"Rtl5"	chrX	-	101110905	101111031	101110339	101110723	101111133	101111206
85509	"ENSMUSG00000079481.12"	"Nhsl2"	chrX	+	101055829	101055933	100991259	100991328	101119767	101119899
85510	"ENSMUSG00000079481.12"	"Nhsl2"	chrX	+	101094128	101094622	101048649	101048749	101114929	101115572
85511	"ENSMUSG00000079481.12"	"Nhsl2"	chrX	+	101094128	101094622	101048649	101048749	101119767	101119899
85512	"ENSMUSG00000045010.15"	"Gm4779"	chrX	-	100834440	100834507	100834212	100834254	100834844	100834890
85513	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100686617	100686762	100683823	100683928	100687552	100687796
85514	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100697581	100697734	100695745	100695814	100699229	100699346
85515	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100697584	100697734	100695745	100695814	100699229	100699346
85516	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100706964	100707155	100704857	100704937	100707448	100707589
85517	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100716903	100717045	100716648	100716819	100717147	100717318
85518	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100716929	100717045	100716648	100716819	100717147	100717318
85519	"ENSMUSG00000034160.14"	"Ogt"	chrX	+	100716930	100717045	100716648	100716819	100717147	100717318
85520	"ENSMUSG00000031314.20"	"Taf1"	chrX	+	100605682	100605893	100603371	100603550	100606419	100606585
85521	"ENSMUSG00000031314.20"	"Taf1"	chrX	+	100605685	100605893	100603371	100603550	100606419	100606585
85522	"ENSMUSG00000031314.20"	"Taf1"	chrX	+	100605691	100605893	100603371	100603550	100606419	100606585
85523	"ENSMUSG00000031314.20"	"Taf1"	chrX	+	100630213	100630274	100621977	100622062	100633553	100633621
85524	"ENSMUSG00000031314.20"	"Taf1"	chrX	+	100636896	100636930	100634152	100634195	100637545	100637678
85525	"ENSMUSG00000031311.18"	"Nono"	chrX	+	100480626	100480674	100474101	100474158	100480814	100480983
85526	"ENSMUSG00000031310.17"	"Zmym3"	chrX	-	100450810	100451064	100449510	100449625	100452082	100452197
85527	"ENSMUSG00000031310.17"	"Zmym3"	chrX	-	100458625	100458644	100458353	100458504	100458793	100459012
85528	"ENSMUSG00000031310.17"	"Zmym3"	chrX	-	100461878	100461970	100460892	100460936	100462400	100462558
85529	"ENSMUSG00000031302.17"	"Nlgn3"	chrX	+	100346658	100346737	100345893	100346037	100350680	100350740
85530	"ENSMUSG00000031302.17"	"Nlgn3"	chrX	+	100361534	100362324	100358737	100358923	100369307	100369569
85531	"ENSMUSG00000079487.12"	"Med12"	chrX	+	100325655	100325716	100325343	100325488	100326006	100326125
85532	"ENSMUSG00000079487.12"	"Med12"	chrX	+	100327566	100327641	100327273	100327405	100327751	100327979
85533	"ENSMUSG00000042903.9"	"Foxo4"	chrX	+	100299718	100299864	100298172	100298879	100301782	100302839
85534	"ENSMUSG00000000881.13"	"Dlg3"	chrX	+	99842026	99842109	99840291	99840406	99850117	99850294
85535	"ENSMUSG00000034403.17"	"Pja1"	chrX	-	98513452	98513941	98509719	98512206	98514222	98514462
85536	"ENSMUSG00000034403.17"	"Pja1"	chrX	-	98513797	98513941	98509719	98512206	98514222	98514462
85537	"ENSMUSG00000034403.17"	"Pja1"	chrX	-	98513797	98513941	98511728	98511920	98514222	98514462
85538	"ENSMUSG00000034403.17"	"Pja1"	chrX	-	98513851	98513941	98511728	98511920	98514222	98514462
85539	"ENSMUSG00000142997.1"	"ENSMUSG00000142997"	chrX	+	93463699	93463749	93462543	93462686	93464169	93464288
85540	"ENSMUSG00000079508.9"	"Apoo"	chrX	+	93434314	93434446	93431270	93431325	93437794	93437886
85541	"ENSMUSG00000079508.9"	"Apoo"	chrX	+	93456044	93456131	93441727	93441808	93460447	93460567
85542	"ENSMUSG00000079508.9"	"Apoo"	chrX	+	93456069	93456131	93441727	93441808	93460447	93460567
85543	"ENSMUSG00000043549.14"	"Fam90a1b"	chrX	-	93408060	93408196	93405254	93405351	93409264	93409462
85544	"ENSMUSG00000045103.20"	"Dmd"	chrX	+	83120122	83120351	83065870	83066018	83315557	83315733
85545	"ENSMUSG00000045103.20"	"Dmd"	chrX	+	83121013	83121031	83120254	83120351	83315557	83315733
85546	"ENSMUSG00000045103.20"	"Dmd"	chrX	+	84241113	84241141	84234215	84234308	84246076	84246104
85547	"ENSMUSG00000025666.17"	"Tmem47"	chrX	+	80127904	80128037	80114321	80114766	80138057	80138261
85548	"ENSMUSG00000025666.17"	"Tmem47"	chrX	+	80136222	80136410	80127896	80128037	80138057	80141478
85549	"ENSMUSG00000073077.8"	"Cfap47"	chrX	-	78486610	78486677	78483465	78483675	78489163	78489359
85550	"ENSMUSG00000047996.17"	"Prrg1"	chrX	-	77521434	77521576	77493218	77496778	77527356	77527517
85551	"ENSMUSG00000035725.14"	"Prkx"	chrX	-	76826183	76826334	76825643	76825907	76829733	76829902
85552	"ENSMUSG00000016382.16"	"Pls3"	chrX	-	74843322	74843388	74843000	74843096	74844107	74844250
85553	"ENSMUSG00000016382.16"	"Pls3"	chrX	-	74866452	74866500	74859689	74859853	74870478	74870559
85554	"ENSMUSG00000031197.12"	"Vbp1"	chrX	+	74565390	74565399	74564968	74565035	74566865	74566964
85555	"ENSMUSG00000031197.12"	"Vbp1"	chrX	+	74566230	74566256	74564968	74565035	74566865	74566964
85556	"ENSMUSG00000031197.12"	"Vbp1"	chrX	+	74566850	74566964	74564968	74565035	74574690	74574829
85557	"ENSMUSG00000031201.18"	"Brcc3"	chrX	+	74482537	74482566	74481541	74481597	74490761	74490893
85558	"ENSMUSG00000031400.11"	"G6pdx"	chrX	-	73455571	73455685	73455170	73455264	73455924	73456086
85559	"ENSMUSG00000031399.16"	"Fam3a"	chrX	-	73429356	73429451	73428907	73429041	73430027	73430154
85560	"ENSMUSG00000015290.16"	"Ubl4a"	chrX	-	73411297	73411515	73411070	73411192	73411758	73411864
85561	"ENSMUSG00000015290.16"	"Ubl4a"	chrX	-	73411297	73411577	73411070	73411192	73411758	73411864
85562	"ENSMUSG00000015290.16"	"Ubl4a"	chrX	-	73411297	73411616	73411070	73411192	73411758	73411864
85563	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73375274	73375458	73374574	73375198	73375572	73376112
85564	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377351	73377452	73377152	73377281	73377645	73377705
85565	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377351	73377705	73377152	73377281	73377830	73377954
85566	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377351	73377734	73377152	73377281	73377830	73377954
85567	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377645	73377705	73377152	73377281	73377830	73377954
85568	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377645	73377705	73377351	73377452	73377830	73377954
85569	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377645	73377734	73377152	73377281	73377830	73377954
85570	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73377645	73377734	73377351	73377452	73377830	73377954
85571	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73379587	73379797	73379375	73379472	73379882	73379942
85572	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73379696	73379797	73379375	73379472	73379882	73379942
85573	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73385141	73385284	73384448	73384618	73385526	73385677
85574	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73385205	73385284	73384448	73384618	73385526	73385677
85575	"ENSMUSG00000031398.14"	"Plxna3"	chrX	+	73385205	73385354	73384448	73384618	73385526	73385677
85576	"ENSMUSG00000001962.9"	"Fam50a"	chrX	+	73358737	73358767	73358469	73358569	73359032	73359178
85577	"ENSMUSG00000001962.9"	"Fam50a"	chrX	+	73358737	73358770	73358469	73358569	73359032	73359178
85578	"ENSMUSG00000015291.11"	"Gdi1"	chrX	+	73350708	73350842	73350450	73350550	73351277	73351867
85579	"ENSMUSG00000015291.11"	"Gdi1"	chrX	+	73354042	73354140	73353568	73353740	73354243	73354298
85580	"ENSMUSG00000015291.11"	"Gdi1"	chrX	+	73354042	73354298	73353568	73353740	73354392	73354542
85581	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73327545	73327623	73327253	73327299	73331624	73331641
85582	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73327545	73327623	73327253	73327299	73331783	73331825
85583	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73331610	73331705	73327542	73327623	73331783	73331825
85584	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73332546	73332625	73332267	73332320	73332710	73332788
85585	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73332546	73332788	73332267	73332320	73332904	73332954
85586	"ENSMUSG00000009995.18"	"Tafazzin"	chrX	+	73332569	73332625	73332056	73332119	73332710	73332788
85587	"ENSMUSG00000019088.15"	"Dnase1l1"	chrX	-	73317548	73317632	73316924	73317297	73320644	73320948
85588	"ENSMUSG00000031328.17"	"Flna"	chrX	-	73271457	73271605	73270842	73271363	73271691	73271844
85589	"ENSMUSG00000031393.18"	"Mecp2"	chrX	-	73124088	73124190	73123514	73123638	73129115	73129296
85590	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72899364	72899862	72897383	72898872	72900237	72900399
85591	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72899748	72899862	72899364	72899437	72900237	72900399
85592	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72899862	72899886	72899364	72899437	72900237	72900399
85593	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72904325	72904807	72904044	72904155	72904911	72905078
85594	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72904329	72904450	72904044	72904155	72904911	72905078
85595	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72904329	72904807	72904044	72904155	72904911	72905078
85596	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72904329	72904810	72904044	72904155	72904911	72905078
85597	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72904653	72904807	72904325	72904450	72904911	72905078
85598	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72904911	72905297	72904325	72904450	72905883	72906027
85599	"ENSMUSG00000031391.19"	"L1cam"	chrX	-	72909324	72909422	72908029	72908152	72909660	72909766
85600	"ENSMUSG00000002014.13"	"Ssr4"	chrX	+	72832660	72832759	72832449	72832559	72833405	72834030
85601	"ENSMUSG00000002014.13"	"Ssr4"	chrX	+	72832685	72832759	72832449	72832559	72833405	72834030
85602	"ENSMUSG00000002014.13"	"Ssr4"	chrX	+	72833934	72834030	72833636	72833726	72834259	72834417
85603	"ENSMUSG00000002014.13"	"Ssr4"	chrX	+	72833950	72834030	72833636	72833726	72834259	72834417
85604	"ENSMUSG00000002014.13"	"Ssr4"	chrX	+	72834013	72834030	72833636	72833726	72834259	72834417
85605	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72802128	72802466	72800695	72800756	72803061	72803189
85606	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72802154	72802466	72800704	72800756	72803061	72803189
85607	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72802186	72802466	72800704	72800756	72803061	72803189
85608	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72803004	72803189	72800704	72800756	72803499	72803679
85609	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72803004	72803196	72800704	72800756	72803499	72803679
85610	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72803016	72803189	72800704	72800756	72803499	72803679
85611	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72803016	72803196	72800704	72800756	72803499	72803679
85612	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72803061	72803196	72800695	72800756	72803499	72803679
85613	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72807992	72808119	72807583	72807753	72808872	72808978
85614	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72810896	72810996	72810546	72810786	72811126	72811787
85615	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72814700	72814874	72814184	72814345	72815016	72815081
85616	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72815351	72815413	72815148	72815224	72815751	72816120
85617	"ENSMUSG00000031385.15"	"Plxnb3"	chrX	+	72815413	72815426	72815148	72815224	72815751	72816120
85618	"ENSMUSG00000019558.15"	"Slc6a8"	chrX	+	72723598	72723653	72723290	72723403	72723737	72723840
85619	"ENSMUSG00000019558.15"	"Slc6a8"	chrX	+	72723598	72723662	72723290	72723403	72723737	72723840
85620	"ENSMUSG00000019558.15"	"Slc6a8"	chrX	+	72723598	72723677	72723290	72723403	72723737	72723840
85621	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72547437	72547626	72546691	72546940	72566440	72566768
85622	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72547523	72547626	72546691	72546940	72566440	72566768
85623	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72547526	72547626	72546691	72546940	72566440	72566768
85624	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72552894	72553074	72546691	72546940	72566440	72566768
85625	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72562682	72562964	72546691	72546940	72566440	72566768
85626	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72562685	72562964	72546691	72546940	72566440	72566768
85627	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72564788	72564844	72546691	72546940	72566440	72566768
85628	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72569116	72569188	72566440	72566768	72572250	72572448
85629	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72577490	72577532	72573902	72574028	72578943	72579126
85630	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72585920	72586026	72581681	72581923	72588668	72588848
85631	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72590367	72590827	72590065	72590172	72591248	72591440
85632	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72590367	72590831	72590065	72590172	72591248	72591440
85633	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72594078	72594441	72591248	72591440	72594557	72594771
85634	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72594535	72594771	72591248	72591440	72595059	72595271
85635	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72598601	72598841	72596405	72596513	72603469	72603623
85636	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72598601	72598841	72596405	72596513	72613839	72614611
85637	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72598604	72598841	72596405	72596513	72603469	72603623
85638	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72598604	72598841	72596405	72596513	72613839	72614611
85639	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603091	72603159	72598658	72598841	72603469	72603623
85640	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603091	72603475	72598658	72598841	72613839	72614611
85641	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603091	72603478	72598658	72598841	72613839	72614611
85642	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603091	72603556	72598658	72598841	72613839	72614611
85643	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603469	72603475	72596405	72596513	72613839	72614611
85644	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603469	72603475	72598658	72598841	72613839	72614611
85645	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603469	72603478	72596405	72596513	72613839	72614611
85646	"ENSMUSG00000031376.16"	"Atp2b3"	chrX	+	72603469	72603478	72598658	72598841	72613839	72614611
